MS8607 Demo with MUX control for TE Arduino Weathershield
Temperature , Pressure, Humidity 
25.43, 851.69, 27.27 
25.45, 851.72, 27.30 
25.47, 851.75, 27.30 
25.45, 851.72, 27.31 
25.45, 851.72, 27.27 
25.47, 851.75, 27.21 
25.47, 851.75, 27.21 
25.43, 851.69, 27.22 
25.43, 851.69, 27.21 
25.43, 851.69, 27.22 
25.43, 851.69, 27.23 
25.45, 851.72, 27.19 
25.45, 851.94, 27.19 
25.43, 851.69, 27.21 
25.47, 851.75, 27.12 
25.45, 851.51, 27.09 
25.43, 851.48, 27.12 
25.43, 851.69, 27.07 
25.45, 851.72, 27.05 
25.43, 851.69, 27.08 
25.43, 851.69, 27.05 
25.45, 851.72, 27.05 
25.43, 851.69, 27.07 
25.47, 851.75, 27.05 
25.47, 851.75, 27.02 
25.45, 851.51, 26.96 
25.45, 851.51, 26.99 
25.45, 851.72, 26.96 
25.43, 851.48, 27.02 
25.45, 851.51, 27.04 
25.45, 851.72, 26.99 
25.43, 851.48, 26.97 
25.45, 851.72, 26.96 
25.43, 851.69, 26.95 
25.42, 851.67, 26.95 
25.42, 851.45, 26.96 
25.43, 851.91, 27.01 
25.42, 851.67, 26.96 
25.43, 851.69, 27.00 
25.42, 851.67, 26.93 
25.43, 851.69, 27.05 
25.45, 851.51, 26.89 
25.43, 851.69, 26.86 
25.45, 851.51, 26.86 
25.42, 851.67, 26.99 
25.43, 851.69, 26.97 
25.42, 851.45, 26.93 
25.42, 851.67, 26.88 
25.43, 851.69, 26.93 
25.40, 851.64, 26.97 
25.42, 851.67, 26.92 
25.40, 851.64, 26.92 
25.39, 851.82, 26.96 
25.39, 851.61, 26.97 
25.40, 851.64, 26.95 
25.39, 851.39, 26.92 
25.39, 851.61, 26.92 
25.40, 851.42, 26.92 
25.40, 851.42, 26.89 
25.42, 851.45, 26.88 
25.40, 851.64, 26.83 
25.39, 851.18, 26.86 
25.39, 851.39, 26.90 
25.39, 851.39, 26.92 
25.37, 851.36, 26.90 
25.37, 851.58, 26.92 
25.35, 851.55, 26.90 
25.34, 851.52, 26.91 
25.35, 851.55, 26.88 
25.37, 851.58, 26.86 
25.37, 851.36, 26.92 
25.34, 851.52, 26.96 
25.34, 851.52, 26.96 
25.35, 851.33, 26.98 
25.35, 851.33, 26.99 
25.37, 851.58, 26.95 
25.35, 851.33, 26.93 
25.37, 851.36, 26.93 
25.35, 851.55, 26.90 
25.37, 851.58, 26.83 
25.37, 851.58, 26.81 
25.35, 851.55, 26.85 
25.35, 851.33, 26.87 
25.37, 851.36, 26.84 
25.37, 851.36, 26.84 
25.37, 851.58, 26.83 
25.37, 851.36, 26.86 
25.35, 851.55, 26.86 
25.34, 851.73, 26.90 
25.34, 851.52, 26.96 
25.35, 851.55, 26.92 
25.35, 851.76, 26.89 
25.34, 851.73, 26.88 
25.34, 851.52, 26.86 
25.35, 851.55, 26.88 
25.35, 851.55, 26.89 
25.37, 851.58, 26.86 
25.35, 851.55, 26.89 
25.35, 851.55, 26.85 
25.35, 851.55, 26.84 
25.37, 851.58, 26.83 
25.35, 851.55, 26.79 
25.37, 851.79, 26.79 
25.37, 851.58, 26.77 
25.35, 851.55, 26.77 
25.35, 851.55, 26.78 
25.37, 851.58, 26.79 
25.39, 851.61, 26.77 
25.37, 851.58, 26.73 
25.35, 851.76, 26.74 
25.37, 851.58, 26.73 
25.35, 851.55, 26.71 
25.37, 851.58, 26.70 
25.39, 851.61, 26.69 
25.35, 851.76, 26.68 
25.35, 851.55, 26.70 
25.35, 851.55, 26.70 
25.34, 851.52, 26.75 
25.32, 851.70, 26.78 
25.34, 851.73, 26.76 
25.35, 851.76, 26.76 
25.35, 851.55, 26.74 
25.35, 851.55, 26.74 
25.35, 851.76, 26.73 
25.34, 851.52, 26.73 
25.35, 851.76, 26.71 
25.35, 851.76, 26.72 
25.34, 851.73, 26.72 
25.34, 851.52, 26.75 
25.32, 851.70, 26.73 
25.34, 851.73, 26.73 
25.34, 851.73, 26.75 
25.32, 851.70, 26.74 
25.32, 851.91, 26.73 
25.32, 851.49, 26.75 
25.34, 851.73, 26.73 
25.35, 851.55, 26.72 
25.35, 851.55, 26.70 
25.34, 851.52, 26.71 
25.37, 851.79, 26.71 
25.35, 851.55, 26.70 
25.35, 851.55, 26.70 
25.35, 851.55, 26.72 
25.34, 851.52, 26.71 
25.34, 851.52, 26.70 
25.35, 851.55, 26.70 
25.37, 851.79, 26.70 
25.34, 851.52, 26.67 
25.35, 851.55, 26.67 
25.34, 851.52, 26.67 
25.34, 851.52, 26.69 
25.34, 851.52, 26.67 
25.35, 851.55, 26.67 
25.34, 851.52, 26.67 
25.35, 851.55, 26.68 
25.35, 851.76, 26.66 
25.32, 851.70, 26.67 
25.34, 851.52, 26.72 
25.32, 851.70, 26.73 
25.29, 851.64, 26.73 
25.31, 851.46, 26.73 
25.31, 851.46, 26.73 
25.31, 851.46, 26.73 
25.31, 851.46, 26.73 
25.32, 851.70, 26.72 
25.32, 851.70, 26.70 
25.29, 851.43, 26.67 
25.31, 851.46, 26.70 
25.29, 851.64, 26.70 
25.31, 851.46, 26.70 
25.32, 851.49, 26.69 
25.31, 851.67, 26.69 
25.31, 851.67, 26.69 
25.31, 851.67, 26.68 
25.27, 851.40, 26.69 
25.27, 851.61, 26.70 
25.26, 851.58, 26.72 
25.26, 851.58, 26.70 
25.26, 851.58, 26.71 
25.26, 851.37, 26.73 
25.24, 851.55, 26.74 
25.26, 851.58, 26.73 
25.26, 851.37, 26.72 
25.27, 851.40, 26.70 
25.27, 851.61, 26.69 
25.29, 851.43, 26.67 
25.29, 851.43, 26.67 
25.29, 851.64, 26.68 
25.27, 851.61, 26.70 
25.27, 851.61, 26.72 
25.24, 851.55, 26.72 
25.26, 851.79, 26.73 
25.26, 851.37, 26.72 
25.24, 851.55, 26.72 
25.26, 851.58, 26.73 
25.26, 851.37, 26.73 
25.26, 851.58, 26.72 
25.27, 851.40, 26.70 
25.26, 851.58, 26.70 
25.26, 851.37, 26.67 
25.26, 851.37, 26.68 
25.27, 851.61, 26.69 
25.24, 851.55, 26.71 
25.27, 851.61, 26.71 
25.27, 851.61, 26.69 
25.29, 851.43, 26.67 
25.27, 851.40, 26.62 
25.29, 851.43, 26.60 
25.29, 851.43, 26.60 
25.29, 851.43, 26.58 
25.27, 851.61, 26.60 
25.26, 851.37, 26.62 
25.26, 851.37, 26.62 
25.27, 851.61, 26.63 
25.26, 851.58, 26.63 
25.26, 851.58, 26.63 
25.26, 851.58, 26.63 
25.27, 851.61, 26.63 
25.26, 851.79, 26.63 
25.27, 851.61, 26.64 
25.26, 851.37, 26.65 
25.24, 851.76, 26.67 
25.23, 851.52, 26.67 
25.23, 851.31, 26.68 
25.24, 851.76, 26.70 
25.23, 851.52, 26.69 
25.23, 851.52, 26.70 
25.23, 851.52, 26.70 
25.24, 851.55, 26.70 
25.23, 851.52, 26.70 
25.24, 851.55, 26.69 
25.23, 851.73, 26.70 
25.23, 851.52, 26.69 
25.23, 851.52, 26.70 
25.24, 851.55, 26.70 
25.23, 851.52, 26.69 
25.21, 851.49, 26.69 
25.23, 851.31, 26.67 
25.23, 851.52, 26.67 
25.23, 851.73, 26.67 
25.24, 851.34, 26.65 
25.23, 851.52, 26.67 
25.24, 851.55, 26.67 
25.23, 851.52, 26.65 
25.24, 851.55, 26.65 
25.24, 851.55, 26.66 
25.21, 851.49, 26.67 
25.21, 851.70, 26.67 
25.19, 851.46, 26.67 
25.21, 851.70, 26.70 
25.21, 851.28, 26.70 
25.19, 851.46, 26.71 
25.21, 851.70, 26.70 
25.23, 851.52, 26.67 
25.23, 851.31, 26.67 
25.21, 851.49, 26.67 
25.21, 851.28, 26.66 
25.23, 851.31, 26.64 
25.24, 851.55, 26.63 
25.23, 851.52, 26.63 
25.23, 851.52, 26.65 
25.23, 851.52, 26.62 
25.23, 851.52, 26.62 
25.23, 851.31, 26.62 
25.24, 851.34, 26.63 
25.24, 851.55, 26.63 
25.21, 851.70, 26.61 
25.24, 851.55, 26.63 
25.23, 851.52, 26.61 
25.24, 851.55, 26.61 
25.24, 851.55, 26.63 
25.23, 851.52, 26.62 
25.24, 851.34, 26.60 
25.23, 851.31, 26.61 
25.23, 851.52, 26.61 
25.24, 851.34, 26.60 
25.24, 851.34, 26.60 
25.24, 851.55, 26.58 
25.23, 851.52, 26.58 
25.23, 851.52, 26.57 
25.23, 851.31, 26.57 
25.24, 851.55, 26.57 
25.23, 851.52, 26.57 
25.24, 851.55, 26.59 
25.23, 851.52, 26.58 
25.24, 851.34, 26.57 
25.23, 851.52, 26.57 
25.24, 851.55, 26.58 
25.24, 851.55, 26.57 
25.24, 851.34, 26.56 
25.26, 851.58, 26.57 
25.27, 851.40, 26.54 
25.26, 851.37, 26.53 
25.26, 851.37, 26.51 
25.24, 851.55, 26.51 
25.24, 851.55, 26.53 
25.23, 851.31, 26.51 
25.21, 851.28, 26.51 
25.24, 851.55, 26.53 
25.24, 851.55, 26.50 
25.26, 851.37, 26.51 
25.24, 851.55, 26.48 
25.24, 851.55, 26.47 
25.26, 851.58, 26.50 
25.24, 851.55, 26.51 
25.24, 851.34, 26.48 
25.24, 851.55, 26.46 
25.24, 851.34, 26.46 
25.23, 851.52, 26.46 
25.23, 851.52, 26.44 
25.26, 851.58, 26.44 
25.27, 851.40, 26.44 
25.26, 851.37, 26.42 
25.26, 851.58, 26.41 
25.26, 851.37, 26.42 
25.27, 851.61, 26.40 
25.26, 851.37, 26.40 
25.27, 851.40, 26.38 
25.27, 851.40, 26.38 
25.29, 851.43, 26.38 
25.27, 851.40, 26.38 
25.26, 851.37, 26.40 
25.27, 851.40, 26.38 
25.27, 851.40, 26.38 
25.26, 851.37, 26.35 
25.26, 851.37, 26.35 
25.27, 851.40, 26.34 
25.27, 851.40, 26.34 
25.27, 851.40, 26.34 
25.26, 851.37, 26.35 
25.24, 851.34, 26.36 
25.26, 851.37, 26.38 
25.23, 851.52, 26.42 
25.24, 851.34, 26.41 
25.24, 851.12, 26.41 
25.24, 851.34, 26.40 
25.24, 851.34, 26.43 
25.23, 851.31, 26.41 
25.24, 851.34, 26.38 
25.24, 851.34, 26.40 
25.21, 851.49, 26.40 
25.24, 851.34, 26.39 
25.23, 851.31, 26.41 
25.21, 851.28, 26.42 
25.19, 851.25, 26.45 
25.21, 851.49, 26.46 
25.19, 851.46, 26.47 
25.23, 851.52, 26.43 
25.21, 851.28, 26.39 
25.21, 851.28, 26.39 
25.23, 851.31, 26.38 
25.21, 851.28, 26.39 
25.19, 851.25, 26.41 
25.21, 851.28, 26.38 
25.23, 851.31, 26.38 
25.24, 851.34, 26.39 
25.21, 851.28, 26.42 
25.16, 851.40, 26.44 
25.16, 851.40, 26.47 
25.16, 851.19, 26.47 
25.18, 851.22, 26.44 
25.18, 851.22, 26.43 
25.18, 851.22, 26.40 
25.21, 851.28, 26.39 
25.21, 851.49, 26.40 
25.21, 851.28, 26.38 
25.21, 851.28, 26.38 
25.23, 851.52, 26.37 
25.21, 851.28, 26.37 
25.21, 851.28, 26.38 
25.19, 851.25, 26.40 
25.19, 851.46, 26.39 
25.21, 851.28, 26.39 
25.19, 851.46, 26.38 
25.23, 851.52, 26.34 
25.21, 851.28, 26.35 
25.21, 851.28, 26.37 
25.23, 851.09, 26.36 
25.23, 851.31, 26.32 
25.24, 851.34, 26.33 
25.26, 851.37, 26.32 
25.24, 851.12, 26.30 
25.24, 851.34, 26.32 
25.23, 851.31, 26.32 
25.19, 851.46, 26.31 
25.21, 851.28, 26.32 
25.23, 851.31, 26.31 
25.19, 851.46, 26.32 
25.19, 851.46, 26.32 
25.21, 851.49, 26.33 
25.19, 851.25, 26.32 
25.21, 851.49, 26.29 
25.19, 851.03, 26.28 
25.21, 851.28, 26.28 
25.21, 851.28, 26.28 
25.19, 851.25, 26.27 
25.19, 851.25, 26.25 
25.18, 851.22, 26.28 
25.16, 851.19, 26.31 
25.16, 851.19, 26.34 
25.16, 851.19, 26.37 
25.16, 851.40, 26.39 
25.15, 851.16, 26.42 
25.15, 851.16, 26.41 
25.16, 851.19, 26.41 
25.16, 851.40, 26.43 
25.18, 851.22, 26.45 
25.18, 851.00, 26.63 
25.18, 851.22, 26.64 
25.21, 851.06, 26.69 
25.21, 851.06, 26.65 
25.21, 851.28, 26.63 
25.21, 851.28, 26.63 
25.21, 851.06, 26.64 
25.21, 851.28, 26.62 
25.18, 851.00, 26.65 
25.16, 851.19, 26.69 
25.18, 851.22, 26.68 
25.18, 851.43, 26.69 
25.18, 851.00, 26.72 
25.18, 851.22, 26.75 
25.16, 851.19, 26.78 
25.16, 851.19, 26.82 
25.15, 851.16, 26.82 
25.16, 851.19, 26.84 
25.15, 850.94, 26.86 
25.13, 851.13, 26.91 
25.11, 851.31, 26.93 
25.13, 851.13, 26.94 
25.11, 851.10, 26.90 
25.13, 851.34, 26.92 
25.11, 851.10, 26.89 
25.13, 851.13, 26.86 
25.13, 851.13, 26.86 
25.13, 851.13, 26.85 
25.11, 851.10, 26.88 
25.11, 851.10, 26.89 
25.10, 851.28, 26.91 
25.08, 851.25, 26.95 
25.06, 851.22, 27.00 
25.08, 851.25, 26.99 
25.08, 851.25, 27.00 
25.08, 851.25, 26.97 
25.08, 851.04, 26.96 
25.06, 851.22, 27.07 
25.06, 851.22, 27.07 
25.03, 851.16, 27.07 
25.05, 851.19, 27.10 
25.06, 851.22, 27.08 
25.06, 851.22, 27.12 
25.06, 851.22, 27.08 
25.05, 850.98, 27.06 
25.03, 851.16, 27.08 
25.05, 851.19, 27.09 
25.05, 851.19, 27.13 
25.05, 851.40, 27.16 
25.03, 851.37, 27.17 
25.05, 851.19, 27.13 
25.05, 851.19, 27.12 
25.05, 851.40, 27.15 
25.05, 851.19, 27.12 
25.05, 851.19, 27.12 
25.03, 851.16, 27.11 
25.00, 851.10, 27.13 
25.03, 851.16, 27.15 
25.00, 851.32, 27.18 
25.00, 850.89, 27.21 
24.98, 851.07, 27.21 
24.98, 851.07, 27.18 
25.00, 851.53, 27.12 
25.00, 851.32, 27.04 
25.02, 851.13, 27.01 
25.05, 851.19, 26.95 
25.05, 851.19, 26.90 
25.06, 851.22, 26.89 
25.06, 851.01, 26.87 
25.05, 851.19, 26.84 
25.05, 851.19, 26.84 
25.05, 851.19, 26.86 
25.05, 851.19, 26.86 
25.03, 850.95, 26.91 
25.03, 851.16, 26.91 
25.02, 851.35, 26.92 
25.02, 851.13, 26.89 
25.02, 851.13, 26.96 
25.02, 851.13, 26.97 
25.00, 851.10, 26.96 
24.98, 851.29, 27.02 
25.00, 851.10, 27.16 
24.98, 851.07, 27.33 
24.98, 851.29, 27.46 
25.00, 851.10, 27.55 
24.98, 851.29, 27.66 
25.02, 851.13, 27.63 
25.02, 851.13, 27.62 
25.02, 850.92, 27.54 
25.02, 851.13, 27.63 
25.02, 851.35, 27.66 
25.02, 851.13, 27.63 
25.03, 851.16, 27.60 
25.02, 851.13, 27.58 
25.00, 851.10, 27.58 
25.00, 851.10, 27.47 
25.00, 851.10, 27.55 
25.00, 851.10, 27.48 
24.98, 851.07, 27.45 
24.97, 851.04, 27.31 
25.02, 850.92, 27.19 
25.02, 851.35, 27.19 
25.00, 851.10, 27.08 
24.98, 851.07, 27.15 
24.98, 851.29, 26.79 
24.98, 851.29, 26.83 
24.98, 851.07, 26.51 
24.95, 851.01, 26.77 
24.89, 851.32, 26.49 
24.84, 851.23, 27.12 
24.86, 851.26, 27.02 
24.87, 851.08, 26.89 
24.90, 851.14, 26.88 
24.90, 851.35, 26.87 
24.90, 851.35, 26.89 
24.90, 851.14, 26.89 
24.87, 851.08, 26.96 
24.89, 851.11, 26.94 
24.89, 851.11, 26.92 
24.86, 851.05, 27.00 
24.87, 851.29, 27.18 
24.87, 851.08, 27.23 
24.92, 850.95, 27.21 
24.94, 851.20, 27.22 
24.95, 851.23, 27.15 
24.95, 851.01, 27.15 
24.95, 851.23, 27.09 
24.94, 851.20, 27.12 
24.95, 851.01, 27.12 
24.95, 851.23, 27.10 
24.95, 851.23, 27.12 
24.95, 851.01, 27.08 
24.97, 851.04, 27.10 
24.98, 851.07, 27.10 
24.98, 851.07, 27.17 
25.00, 851.10, 27.25 
25.02, 851.13, 27.16 
25.00, 850.89, 27.24 
25.02, 851.13, 27.25 
25.03, 851.16, 27.39 
25.05, 851.19, 27.42 
25.05, 850.98, 27.50 
25.03, 850.95, 27.44 
25.05, 850.98, 27.42 
25.06, 851.22, 27.44 
25.05, 850.98, 27.45 
25.06, 851.01, 27.45 
25.03, 850.95, 27.52 
25.03, 851.16, 26.92 
25.02, 850.92, 27.25 
25.03, 851.16, 27.66 
25.03, 850.95, 27.76 
25.03, 850.95, 27.81 
25.03, 850.95, 27.72 
25.02, 850.71, 27.66 
25.02, 850.92, 27.67 
25.03, 851.16, 27.73 
25.00, 851.10, 27.82 
25.02, 850.92, 27.82 
25.02, 851.13, 27.81 
25.02, 851.13, 27.81 
25.02, 851.13, 27.78 
25.00, 851.10, 27.82 
24.97, 851.04, 27.87 
24.98, 851.07, 27.88 
24.98, 851.07, 27.86 
24.98, 851.07, 27.89 
24.98, 851.07, 27.92 
25.02, 851.13, 27.89 
24.98, 850.86, 27.89 
24.98, 851.07, 27.89 
24.98, 851.07, 27.87 
24.98, 850.86, 27.88 
24.97, 850.83, 27.92 
24.98, 850.86, 27.94 
24.95, 851.01, 27.98 
24.98, 850.86, 28.03 
24.98, 850.86, 28.00 
24.98, 851.07, 27.97 
25.00, 850.89, 27.92 
25.00, 851.10, 28.02 
25.00, 850.89, 28.02 
25.00, 850.89, 27.92 
25.03, 850.95, 27.90 
25.03, 850.95, 27.88 
25.02, 851.13, 27.88 
25.02, 850.92, 27.87 
25.02, 851.13, 27.88 
25.02, 850.92, 27.95 
25.00, 850.89, 27.93 
25.00, 850.89, 27.89 
25.00, 851.10, 27.80 
25.02, 851.13, 27.90 
25.03, 851.16, 27.89 
25.02, 850.92, 27.85 
25.03, 851.16, 27.79 
25.03, 851.16, 27.80 
25.03, 850.95, 27.83 
25.05, 850.98, 27.79 
25.03, 850.95, 27.80 
25.05, 851.19, 27.76 
25.05, 850.98, 27.82 
25.06, 851.22, 27.79 
25.05, 850.98, 27.79 
25.06, 851.01, 27.76 
25.06, 851.01, 27.76 
25.08, 851.04, 27.82 
25.05, 850.98, 27.82 
25.05, 850.98, 27.81 
25.03, 851.16, 27.86 
25.02, 851.13, 27.92 
25.00, 851.10, 27.98 
24.98, 850.86, 28.03 
24.98, 851.07, 28.06 
24.97, 851.04, 28.08 
24.98, 851.07, 28.08 
24.95, 851.23, 28.22 
24.97, 851.04, 28.20 
24.98, 851.07, 28.13 
24.98, 850.86, 27.76 
24.98, 851.07, 27.60 
25.00, 850.89, 28.05 
25.02, 850.92, 28.15 
25.00, 851.10, 28.08 
24.94, 850.77, 26.67 
24.94, 851.20, 27.82 
24.90, 851.14, 28.16 
24.92, 850.95, 28.15 
24.94, 850.98, 28.24 
24.92, 850.95, 28.28 
24.94, 850.98, 28.31 
24.92, 850.95, 28.18 
24.92, 850.95, 28.13 
24.92, 850.95, 28.17 
24.94, 850.98, 28.19 
24.94, 850.98, 28.14 
24.94, 850.77, 28.15 
24.95, 851.01, 28.12 
24.95, 850.80, 28.17 
24.95, 850.80, 28.18 
24.94, 850.98, 28.18 
24.92, 850.95, 28.06 
24.92, 850.95, 28.14 
24.94, 850.98, 27.65 
24.90, 850.92, 28.05 
24.90, 850.92, 27.99 
24.92, 850.95, 28.02 
24.94, 850.98, 28.07 
24.95, 850.80, 27.86 
24.97, 851.04, 27.99 
24.98, 850.86, 28.00 
24.97, 851.04, 27.98 
24.97, 851.04, 27.93 
24.97, 850.83, 27.89 
24.97, 850.83, 27.86 
24.95, 851.01, 27.98 
24.97, 851.04, 28.02 
24.97, 851.04, 28.02 
24.97, 851.04, 28.01 
24.95, 850.80, 27.96 
24.94, 850.77, 27.95 
24.94, 850.77, 27.95 
24.95, 850.80, 27.97 
24.94, 850.98, 27.99 
24.92, 850.95, 28.03 
24.90, 851.14, 28.09 
24.89, 850.89, 28.14 
24.90, 851.14, 28.12 
24.89, 851.11, 28.13 
24.89, 850.89, 28.18 
24.89, 850.89, 28.20 
24.86, 850.83, 28.20 
24.89, 850.89, 28.20 
24.87, 850.86, 28.21 
24.87, 850.86, 28.18 
24.90, 850.92, 28.16 
24.90, 850.92, 28.14 
24.90, 851.14, 28.11 
24.92, 850.95, 28.13 
24.94, 850.98, 28.15 
24.94, 850.98, 28.10 
24.92, 850.74, 28.05 
24.90, 850.92, 27.84 
24.89, 850.89, 27.95 
24.90, 850.92, 28.11 
24.89, 850.89, 28.06 
24.89, 850.89, 28.05 
24.89, 850.89, 27.82 
24.90, 850.71, 28.03 
24.92, 850.95, 28.09 
24.94, 850.77, 27.95 
24.92, 850.74, 27.89 
24.95, 850.80, 27.86 
24.95, 850.80, 27.91 
24.95, 850.80, 27.99 
24.94, 850.77, 27.95 
24.92, 850.95, 27.96 
24.95, 850.80, 27.95 
24.95, 850.80, 27.92 
24.95, 850.80, 27.91 
24.97, 850.83, 27.89 
24.95, 850.80, 27.89 
24.92, 850.95, 27.92 
24.92, 850.74, 27.93 
24.94, 850.98, 27.94 
24.95, 850.80, 27.90 
24.92, 850.53, 27.89 
24.92, 850.74, 27.90 
24.92, 850.74, 27.88 
24.92, 850.74, 27.91 
24.92, 850.74, 27.93 
24.94, 850.77, 27.94 
24.94, 850.77, 27.86 
24.94, 850.77, 27.86 
24.92, 850.95, 27.86 
24.94, 850.77, 27.86 
24.94, 850.77, 27.86 
24.95, 850.80, 27.93 
24.97, 850.83, 27.89 
24.98, 850.65, 27.81 
24.98, 850.86, 27.73 
24.98, 850.65, 27.79 
24.98, 850.86, 27.73 
25.00, 850.68, 27.73 
25.00, 850.89, 27.70 
25.00, 850.68, 27.66 
25.00, 850.68, 27.63 
25.00, 850.68, 27.63 
25.00, 850.46, 27.61 
25.00, 850.68, 27.70 
25.00, 850.46, 27.72 
25.00, 850.46, 27.79 
25.00, 850.68, 27.78 
24.98, 850.65, 27.62 
24.95, 850.59, 27.12 
24.95, 850.59, 27.51 
24.94, 850.77, 27.60 
24.95, 850.59, 27.73 
24.97, 850.62, 27.69 
24.97, 850.40, 27.69 
24.97, 850.62, 27.69 
24.97, 850.40, 27.58 
24.95, 850.59, 27.57 
24.95, 850.59, 27.62 
24.94, 850.77, 27.62 
24.94, 850.56, 27.64 
24.94, 850.56, 27.67 
24.92, 850.53, 27.73 
24.90, 850.50, 27.74 
24.92, 850.53, 27.75 
24.87, 850.44, 27.77 
24.90, 850.50, 27.80 
24.92, 850.53, 27.79 
24.90, 850.50, 27.78 
24.89, 850.68, 27.78 
24.89, 850.47, 27.77 
24.90, 850.50, 27.73 
24.86, 850.41, 27.21 
24.86, 850.62, 27.16 
24.86, 850.41, 27.52 
24.86, 850.62, 27.60 
24.79, 850.71, 26.82 
24.78, 850.47, 27.57 
24.76, 850.44, 27.65 
24.76, 850.44, 27.35 
24.76, 850.65, 27.25 
24.78, 850.47, 27.47 
24.81, 850.32, 27.54 
24.81, 850.53, 27.60 
24.82, 850.56, 27.60 
24.82, 850.56, 27.57 
24.86, 850.41, 27.54 
24.86, 850.62, 27.53 
24.86, 850.62, 27.54 
24.86, 850.41, 27.57 
24.87, 850.44, 27.51 
24.89, 850.25, 27.57 
24.87, 850.44, 27.54 
24.90, 850.50, 27.59 
24.92, 850.74, 27.66 
24.87, 850.44, 27.64 
24.89, 850.47, 27.69 
24.90, 850.50, 27.69 
24.90, 850.50, 27.77 
24.92, 850.53, 27.74 
24.92, 850.53, 27.76 
24.90, 850.50, 27.73 
24.90, 850.28, 27.73 
24.94, 850.56, 27.73 
24.90, 850.50, 27.73 
24.90, 850.71, 27.71 
24.90, 850.71, 27.73 
24.87, 850.44, 27.76 
24.89, 850.47, 27.72 
24.89, 850.47, 27.75 
24.90, 850.50, 27.74 
24.90, 850.50, 27.71 
24.90, 850.71, 27.70 
24.90, 850.50, 27.71 
24.92, 850.53, 27.66 
24.92, 850.74, 27.63 
24.92, 850.53, 27.63 
24.90, 850.50, 27.63 
24.90, 850.50, 27.63 
24.90, 850.50, 27.63 
24.89, 850.47, 27.63 
24.89, 850.47, 27.64 
24.89, 850.25, 27.64 
24.90, 850.50, 27.63 
24.89, 850.47, 27.63 
24.89, 850.68, 27.64 
24.90, 850.50, 27.64 
24.89, 850.47, 27.63 
24.87, 850.44, 27.66 
24.89, 850.47, 27.64 
24.87, 850.44, 27.67 
24.87, 850.65, 27.69 
24.87, 850.65, 27.70 
24.87, 850.65, 27.68 
24.89, 850.47, 27.68 
24.89, 850.47, 27.69 
24.89, 850.47, 27.68 
24.87, 850.65, 27.70 
24.89, 850.47, 27.47 
24.87, 850.22, 27.66 
24.89, 850.47, 27.67 
24.89, 850.47, 27.70 
24.89, 850.47, 27.70 
24.89, 850.47, 27.76 
24.89, 850.47, 27.76 
24.89, 850.47, 27.76 
24.92, 850.74, 27.73 
24.90, 850.28, 27.73 
24.90, 850.50, 27.71 
24.92, 850.74, 27.72 
24.90, 850.50, 27.72 
24.90, 850.28, 27.73 
24.89, 850.25, 27.57 
24.87, 850.65, 27.28 
24.89, 850.47, 27.53 
24.89, 850.47, 27.66 
24.89, 850.68, 27.66 
24.87, 850.65, 27.67 
24.90, 850.50, 27.67 
24.92, 850.53, 27.71 
24.92, 850.53, 27.69 
24.89, 850.47, 27.71 
24.90, 850.50, 27.70 
24.92, 850.53, 27.69 
24.89, 850.25, 27.66 
24.89, 850.68, 27.70 
24.90, 850.50, 27.70 
24.92, 850.53, 27.70 
24.90, 850.50, 27.70 
24.90, 850.28, 27.68 
24.92, 850.53, 27.70 
24.92, 850.31, 27.69 
24.90, 850.50, 27.70 
24.90, 850.28, 27.71 
24.89, 850.47, 27.71 
24.89, 850.47, 27.73 
24.89, 850.25, 27.72 
24.87, 850.44, 27.72 
24.86, 850.41, 27.74 
24.87, 850.65, 27.74 
24.84, 850.17, 27.76 
24.86, 850.41, 27.75 
24.86, 850.41, 27.73 
24.84, 850.38, 27.75 
24.84, 850.38, 27.74 
24.86, 850.41, 27.74 
24.84, 850.38, 27.74 
24.84, 850.38, 27.76 
24.84, 850.38, 27.78 
24.84, 850.38, 27.75 
24.84, 850.59, 27.76 
24.82, 850.35, 27.77 
24.82, 850.56, 27.79 
24.81, 850.53, 27.78 
24.82, 850.56, 27.77 
24.84, 850.59, 27.79 
24.84, 850.38, 27.78 
24.86, 850.41, 27.75 
24.86, 850.41, 27.79 
24.84, 850.38, 27.76 
24.84, 850.17, 27.80 
24.86, 850.41, 27.78 
24.87, 850.44, 27.79 
24.87, 850.22, 27.79 
24.89, 850.47, 27.75 
24.86, 850.41, 27.18 
24.87, 850.44, 27.49 
24.86, 850.41, 27.64 
24.87, 850.44, 27.64 
24.89, 850.47, 27.66 
24.89, 850.25, 27.58 
24.89, 850.04, 27.54 
24.89, 850.47, 27.62 
24.90, 850.28, 27.68 
24.90, 850.28, 27.70 
24.90, 850.50, 27.63 
24.90, 850.28, 27.65 
24.92, 850.31, 27.63 
24.92, 850.31, 27.60 
24.89, 850.25, 27.63 
24.90, 850.50, 27.65 
24.90, 850.28, 27.71 
24.90, 850.28, 27.73 
24.92, 850.31, 27.73 
24.87, 850.22, 27.74 
24.89, 850.25, 27.76 
24.89, 850.25, 27.77 
24.89, 850.04, 27.77 
24.89, 850.25, 27.77 
24.89, 850.25, 27.79 
24.89, 850.25, 27.32 
24.89, 850.25, 27.43 
24.90, 850.07, 27.59 
24.89, 850.25, 27.71 
24.89, 850.25, 27.70 
24.89, 850.25, 27.71 
24.89, 850.25, 27.72 
24.89, 850.25, 27.74 
